row ID,Index,Location,MinTemp_in_Celcius,MaxTemp_in_Celcius,Rainfall_in_millimeters,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity_at_9am,Humidity_at_3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
Row41137,41137,AliceSprings,11.6,32.4,0,7.4,11,E,30,ENE,SE,9,9,25,17,1015.1,1011.3,5,4,22.8,31.5,No
Row41138,41138,AliceSprings,12.7,33.3,0,7.6,6.1,NNW,46,NE,WNW,7,20,22,14,1011.3,1008.1,4,6,25.4,32.1,No
Row41139,41139,AliceSprings,15.4,19.7,4,1.2,2.9,ESE,44,SSE,SE,17,26,86,51,1020.2,1018.2,7,5,15.9,19,Yes
Row41140,41140,AliceSprings,7.3,19.1,0,3.6,11,SSE,50,SE,SSE,19,24,52,28,1022.9,1019.5,0,0,13.2,18.5,No
Row41141,41141,AliceSprings,5.9,21.7,0,4,10.8,SE,39,SE,ESE,11,17,63,31,1021.8,1018.4,0,1,14.4,20.7,No
Row41142,41142,AliceSprings,6.3,22.2,0,4.8,10.7,ESE,44,NE,ESE,2,22,61,31,1020.6,1017.2,0,1,14.5,21.3,No
Row41143,41143,AliceSprings,10,26,0,6.6,10.6,SE,44,S,SSE,13,22,57,33,1023.4,1019.8,0,1,18.7,25.1,No
Row41144,41144,AliceSprings,4.5,21.4,0,5.8,10.7,SSE,33,E,SE,15,20,52,22,1023.2,1018.9,0,0,13.4,20.5,No
Row41145,41145,AliceSprings,2.1,26.8,0,4,10.6,NNW,24,NNW,ESE,4,7,35,13,1018.9,1013.5,0,0,15.4,25.9,No
Row41146,41146,AliceSprings,9.8,27.3,0,4,10.3,SE,50,ESE,ESE,11,19,42,20,1021,1017,0,,17.7,26.5,No
Row41147,41147,AliceSprings,0.1,23.2,0,,10.2,SE,26,NA,ESE,0,7,37,13,1021.5,1017.2,,,12.3,22.3,No
Row41148,41148,AliceSprings,1.8,24.3,0,11.6,10.2,SE,41,NA,ESE,0,20,27,7,1022.1,1019.1,0,1,12.8,23.6,No
Row41149,41149,AliceSprings,3.8,24.5,0,3.6,10,ESE,41,NA,ESE,0,28,25,14,1023.3,1020.6,1,5,14.5,23.3,No
Row41150,41150,AliceSprings,1.2,21.8,0,7,10.2,E,39,SW,SE,4,20,35,19,1023.9,1020.1,0,1,11.7,21.3,No
Row41151,41151,AliceSprings,3.6,24.2,0,4,9.8,S,41,SSW,SSW,4,13,33,25,1022,1017.8,3,2,14,22.7,No
Row41152,41152,AliceSprings,2.1,19.9,0,4.4,6.7,SSE,41,SSE,SE,15,26,56,34,1025,1021.4,7,5,12.7,18.7,No
Row41153,41153,AliceSprings,2.9,17.7,0,4,9,SSE,33,S,S,19,20,53,33,1022.3,1019.1,3,1,11,16.6,No
Row41154,41154,AliceSprings,2.9,17.4,0,3,7.5,SE,46,SE,ESE,13,17,58,36,1022,1019.4,7,1,11.2,17.3,No
Row41155,41155,AliceSprings,4.1,16.4,0,3.8,1.4,E,31,E,ESE,11,15,60,39,1023.1,1020.4,7,7,9.5,15.6,No
Row41156,41156,AliceSprings,-1.4,17.5,0,4.8,10.1,ESE,31,NA,ESE,0,19,55,23,1025.3,1020.9,0,0,8.5,17,No
Row41157,41157,AliceSprings,-3.4,14.8,0,4,10,E,50,ESE,SE,11,28,55,24,1031.4,1028.4,3,1,5.4,13.8,No
Row41158,41158,AliceSprings,1.9,20.9,0,3.8,10.1,S,31,SW,SSE,11,15,23,22,1019.1,1015.8,0,0,12.8,20.4,No
Row41159,41159,AliceSprings,0,16.3,0,4,10.1,SSE,43,S,ESE,9,22,49,29,1027,1024.5,0,0,9.1,15.4,No
Row41160,41160,AliceSprings,-1.7,14.6,0,3.8,10.1,ESE,43,ESE,SE,13,20,58,26,1027.9,1024.2,1,0,6.7,13.9,No
Row41161,41161,AliceSprings,-4.9,15.1,0,4,10.1,ESE,48,ESE,SE,7,22,20,25,1027,1024,0,0,5.7,14.4,No
Row41162,41162,AliceSprings,-4.3,16.5,0,3.2,9.9,ESE,44,E,ESE,11,30,36,23,1028.2,1025.3,0,0,5.8,15.2,No
Row41163,41163,AliceSprings,-4.4,16.4,0,3.4,10.2,E,41,E,ESE,6,20,26,19,1026.7,1021.6,1,0,5.1,15.5,No
Row41164,41164,AliceSprings,-5.2,19.4,0,4.4,10.2,ENE,33,W,E,9,17,17,16,1022.5,1017.4,0,0,6,19,No
Row41165,41165,AliceSprings,-0.7,22.7,0,3.4,10.2,SSW,26,W,SSW,7,13,39,22,1018,1014.1,0,0,8.5,21.7,No
Row41166,41166,AliceSprings,-2.1,15.4,0,4.4,,SE,39,ESE,SSE,7,22,48,23,1029.1,1026,0,0,7.2,14.9,No
Row41167,41167,AliceSprings,-1.4,19,0,4.4,10.1,ESE,37,N,ESE,2,24,62,22,1027,1021.6,0,0,7.6,18,No
Row41168,41168,AliceSprings,0.8,17,0,3,9.6,ESE,41,SSE,ESE,13,20,53,28,1028.9,1024.4,2,1,9.4,16.1,No
Row41169,41169,AliceSprings,-1.1,17.6,0,4.2,10.2,ESE,37,S,SE,6,22,54,24,1028.3,1024.3,1,3,8.1,16.8,No
Row41170,41170,AliceSprings,-0.3,17.7,0,4.6,10.3,E,48,ESE,ESE,13,24,54,30,1028.5,1024.6,1,1,9,16.4,No
Row41171,41171,AliceSprings,-2.3,16.8,0,5,10.3,ESE,35,ESE,ESE,13,28,53,24,1027.8,1023.5,0,0,7,15.8,No
Row41172,41172,AliceSprings,-2.8,23.5,0,5.6,10.3,N,28,NNW,W,7,9,21,9,1022.5,1017.5,0,0,10.7,22.3,No
Row41173,41173,AliceSprings,0.7,27.8,0,4,10.4,SE,30,SW,SW,7,9,16,7,1021.1,1017.5,1,0,11.7,24.5,No
Row41174,41174,AliceSprings,6,28.1,0,5,10.6,N,28,NNW,NW,17,6,17,9,1022.4,1018.5,0,,19.3,27.6,No
Row41175,41175,AliceSprings,5.5,22.1,0,4.6,10.7,E,46,SE,ESE,22,24,37,23,1026.4,1023.2,0,0,15.3,20.8,No
Row41176,41176,AliceSprings,-1.4,23.4,0,4,10.8,NNW,30,NE,NE,9,11,37,10,1025.2,1019.9,0,0,11.3,22.6,No
Row41177,41177,AliceSprings,0.3,25.7,0,4.2,10.8,N,33,NNW,N,9,11,14,6,1022.5,1018.9,4,2,17.7,24.3,No
Row41178,41178,AliceSprings,4.9,27.2,0,5.8,10.8,S,35,S,W,11,19,14,14,1020.2,1016.1,0,1,17.5,25.9,No
Row41179,41179,AliceSprings,6.7,22.1,0,6.2,11,ESE,37,SE,SSE,20,13,25,17,1022.7,1018.4,1,1,15.3,21,No
Row41180,41180,AliceSprings,-0.1,20.5,0,4.6,11,E,39,E,ESE,17,15,40,17,1024.6,1019.5,0,0,11,19.5,No
Row41181,41181,AliceSprings,11.1,31.2,0,6.4,11,WNW,59,NNW,NW,24,31,12,6,1014.9,1010.5,0,0,22.2,29.7,No
Row41182,41182,AliceSprings,18.5,33,0,15,11,WNW,65,NW,NW,35,43,11,6,1012.4,1007.5,1,0,25.1,32,No
Row41183,41183,AliceSprings,5.8,23.3,0,7.2,11.1,E,37,ESE,ESE,19,19,21,14,1024.4,1020.4,1,1,14.1,21.4,No
Row41184,41184,AliceSprings,4,25.4,0,7.2,11.1,E,39,E,ESE,24,19,29,14,1023.2,1019.1,1,0,15.6,24.9,No
Row41185,41185,AliceSprings,8.2,24,0,7.4,7.4,ESE,39,E,ESE,17,26,27,18,1021.2,1018.1,7,6,16.9,22.2,No
Row41186,41186,AliceSprings,7.7,22.7,0,7.6,11.3,S,41,SSE,SSE,28,24,23,19,1023.6,1020.3,1,0,16.9,21.3,No
Row41187,41187,AliceSprings,1.4,23.7,0,7,11.4,E,37,ESE,E,13,31,29,11,1025.3,1019.4,2,3,14.1,23.3,No
Row41188,41188,AliceSprings,2.4,26.6,0,7.2,11.4,ENE,31,NA,ESE,0,11,18,10,1022.7,1018,0,0,16.8,25.4,No
Row41189,41189,AliceSprings,5.6,32.7,0,9,11.5,SSW,28,NNE,WNW,2,11,14,5,1020.5,1015,0,0,20.6,31.2,No
Row41190,41190,AliceSprings,2,24.7,0,7.6,11.4,ESE,35,E,SSE,15,13,20,14,1022.8,1017.6,1,0,16.1,23.1,No
Row41191,41191,AliceSprings,5.2,28.5,0,6.6,11.2,ESE,35,E,SSE,13,17,18,9,1021.5,1016.4,1,1,18.9,28.1,No
Row41192,41192,AliceSprings,19.8,37.4,0,15,10.8,WNW,50,W,WSW,11,24,10,7,1011.8,1008.8,2,6,30.4,35.5,No
Row41193,41193,AliceSprings,18,38.1,0,12,11.1,NW,46,WNW,WNW,9,30,11,5,1013.1,1009,1,1,30.5,36.7,No
Row41194,41194,AliceSprings,8.2,33.2,0,8,11.1,E,35,ENE,ESE,15,15,15,8,1015.9,1011.7,0,2,20.6,32.4,No
Row41195,41195,AliceSprings,23.7,35.9,0,14.2,9.6,S,57,WSW,S,6,24,15,14,1011.6,1008.3,1,7,30.4,33.4,No
Row41196,41196,AliceSprings,5.5,24.6,0.8,2.4,11.7,ESE,39,ESE,ESE,13,22,57,15,1024.3,1020.7,0,0,16,24.3,No
Row41197,41197,AliceSprings,4.9,24.7,0,10,11.6,NA,,ESE,ESE,30,19,18,10,1025.5,1020,0,0,18.1,23.7,No
Row41198,41198,AliceSprings,5.5,30.1,0,10.8,11.6,E,48,E,NE,24,11,17,17,1021,1014.8,0,1,19.9,28.4,No
Row41199,41199,AliceSprings,4,26.8,0,11.2,11.9,ESE,35,ENE,SE,24,17,17,8,1022,1017.3,0,0,18.9,25.9,No
Row41200,41200,AliceSprings,6.7,30.6,0,7.4,11.9,NE,37,NE,ESE,15,20,17,14,1021.2,1016.2,0,0,22.3,28.8,No
Row41201,41201,AliceSprings,14.2,38,0,9.8,11.7,ENE,39,NNE,NW,15,13,13,6,1015.1,1010.5,0,1,31.5,36.6,No
Row41202,41202,AliceSprings,16.7,38.5,0,11.6,12.1,E,48,E,E,15,20,19,7,1015.2,1009.9,0,1,29.6,37.1,No
Row41203,41203,AliceSprings,8.3,31.9,0,10.2,11.3,E,33,E,S,22,13,11,4,1016.2,1010.5,1,5,24.1,31.2,No
Row41204,41204,AliceSprings,10.7,35.4,0,9.8,12.8,ESE,41,E,SE,19,17,6,3,1013.6,1009.7,0,1,26.5,34.1,No
Row41205,41205,AliceSprings,19.4,37.7,0,12.2,12.4,SSW,46,ESE,ESE,26,15,16,8,1014.5,1009,0,0,28.5,35.9,No
Row41206,41206,AliceSprings,19.9,36.3,0,15.4,12.3,ESE,44,E,ESE,26,26,16,12,1013.6,1008.5,1,2,26.3,35.3,No
Row41207,41207,AliceSprings,18.9,32,8.2,4.6,6.7,SW,72,N,NNW,11,24,69,38,1010.8,1007.3,8,7,23.3,31,Yes
Row41208,41208,AliceSprings,17.5,32.4,26.6,8.4,11.2,NW,46,NW,WNW,24,22,53,39,1009.7,1005,2,7,26.2,31.1,Yes
Row41209,41209,AliceSprings,14.1,32.2,0,10.2,13,E,46,ENE,N,17,15,27,20,1016.7,1011.5,1,1,26.2,31.3,No
Row41210,41210,AliceSprings,19.8,39.5,0,12.4,11.3,NW,33,NNW,NNW,13,9,8,10,1012.7,1008.6,2,6,32.8,37.8,No
Row41211,41211,AliceSprings,25.9,40.1,0,12,8.1,N,41,N,WNW,20,11,42,13,1012,1007.7,5,7,31.6,38.4,No
Row41212,41212,AliceSprings,23.1,40.8,0,7.2,11.5,WSW,37,W,S,17,9,27,16,1010.3,1005.2,4,2,33.1,39.4,No
Row41213,41213,AliceSprings,22.1,43.5,0,14,11.8,ESE,91,ESE,E,13,30,21,12,1010.5,1006.7,1,5,35.2,41.7,No
Row41214,41214,AliceSprings,23.6,42.9,0,18.6,13,S,41,SE,S,20,15,12,9,1004.4,1000.3,0,1,35.5,40.4,No
Row41215,41215,AliceSprings,21.2,44.1,0,14.8,13.1,ENE,35,ENE,SSW,19,15,7,7,1003.4,1000.2,0,1,35.6,42.3,No
Row41216,41216,AliceSprings,27.8,41.8,0,14.6,11.9,ESE,41,SE,ESE,24,22,23,14,1010,1005.8,2,1,30.7,39.2,No
Row41217,41217,AliceSprings,22.5,40.2,0,14.2,13.2,ESE,41,E,SSE,19,24,6,5,1007.3,1002.8,1,1,32.8,39.4,No
Row41218,41218,AliceSprings,21.5,40.1,0,16.6,11.7,NE,50,NE,NNE,19,19,28,23,1002,998.9,1,6,34.5,37.7,No
Row41219,41219,AliceSprings,20.5,34.4,21,5.2,8.3,ESE,56,SW,S,11,26,79,35,1007.6,1003.6,7,3,22.1,31.9,Yes
Row41220,41220,AliceSprings,21.9,39.2,0,11.4,11.4,ESE,46,SSE,SSE,20,20,35,21,1006.5,1002.1,1,3,28.9,37,No
Row41221,41221,AliceSprings,25.4,40.8,0,13.8,12.8,ESE,41,E,SSE,28,22,33,23,1006.1,1002.3,0,4,32.7,38.6,No
Row41222,41222,AliceSprings,20.6,41.8,0,18.6,13,E,37,E,ENE,24,7,14,11,1006.9,1002.2,0,0,32.9,40,No
Row41223,41223,AliceSprings,15.3,33.6,0,14.6,13,SSE,50,SSE,SE,28,24,15,10,1010.6,1007.3,0,1,26.7,32.4,No
Row41224,41224,AliceSprings,14.9,36.3,0,12,13,SW,48,E,SSW,15,31,13,6,1013.6,1010.1,0,0,28.1,35.4,No
Row41225,41225,AliceSprings,19.7,30.2,2,4.6,3,ESE,33,ESE,SE,19,19,80,44,1010.8,1008.2,7,7,21.3,29.6,Yes
Row41226,41226,AliceSprings,20.2,34.9,0,11.4,11.5,SSE,35,E,SSE,22,17,22,15,1010.7,1005.9,4,6,25.4,33.3,No
Row41227,41227,AliceSprings,18.7,36,0,10.6,12,SE,39,ESE,ESE,13,19,38,21,1006.2,1002.3,1,1,27.5,33.6,No
Row41228,41228,AliceSprings,23.4,37.5,0,8.2,4.1,ENE,48,NNE,SSE,11,24,36,26,1009.4,1006.1,6,7,30.9,36.8,No
Row41229,41229,AliceSprings,24.3,38.2,0,10.8,11.8,ESE,57,NE,ESE,24,28,29,18,1011.3,1007.4,1,4,31.2,36.9,No
Row41230,41230,AliceSprings,15.2,37,0,10,11.6,ESE,41,E,S,20,13,23,14,1016.1,1011.9,0,0,27.9,34.8,No
Row41231,41231,AliceSprings,13.1,33,0,11.2,11.6,SE,43,E,SE,15,24,14,13,1016.2,1012.5,0,1,23.3,30.4,No
Row41232,41232,AliceSprings,20.4,36.1,0,13.8,10.8,E,50,ESE,E,17,20,15,17,1017.2,1011.8,5,4,27.7,34,No
Row41233,41233,AliceSprings,15,28.9,0,3.2,5.7,ESE,35,ESE,ESE,22,15,82,42,1016.9,1012,7,7,16.6,27.3,No
Row41234,41234,AliceSprings,13,28,0,8,11.4,ESE,39,ESE,ESE,31,20,51,22,1018.9,1016,2,2,19.8,27.4,No
Row41235,41235,AliceSprings,10.7,29.3,0,9,9.4,ESE,41,E,E,19,20,33,17,1018.9,1014.3,4,7,21.2,28.8,No
Row41236,41236,AliceSprings,17.2,29.9,0.8,2,5.7,ESE,48,NA,SE,0,26,62,26,1018.7,1014,7,7,20.9,28.6,No
Row41237,41237,AliceSprings,13.1,30.9,0,9.6,10.7,ESE,50,E,SE,7,19,34,20,1019.9,1015.4,1,5,22.6,28.7,No
Row41238,41238,AliceSprings,13.9,30.1,0,8,11.2,ESE,31,E,NNW,11,7,47,29,1015.9,1011.7,1,2,21.9,28.6,No
Row41239,41239,AliceSprings,9.8,27.2,0,9.2,11.1,SE,43,E,ESE,22,24,31,18,1023.2,1019.5,0,0,20.7,26,No
Row41240,41240,AliceSprings,6.4,28.5,0,8,7.8,E,30,NA,ESE,0,13,22,13,1020.7,1016.1,7,7,18,27.1,No
Row41241,41241,AliceSprings,9,31.8,0,6,10,N,26,NA,SSE,0,9,22,18,1019.1,1014.6,6,4,20.4,31.1,No
Row41242,41242,AliceSprings,12.7,31.6,0,8,7.5,NNE,37,ENE,SE,13,9,27,18,1018.6,1014.4,1,6,24.8,30.4,No
Row41243,41243,AliceSprings,10.9,30.4,0,8.4,10.2,E,48,NE,ENE,19,22,26,16,1019.7,1015.6,1,1,24.5,29.6,No
Row41244,41244,AliceSprings,8.2,15.9,0,1.4,4.3,ESE,57,ESE,SE,19,17,58,52,1021,1017.3,7,8,12.7,14.4,No
Row41245,41245,AliceSprings,6.7,18.4,5.6,0.8,8.6,SE,33,SW,ESE,7,15,100,42,1019,1016.4,8,1,9.4,17.8,Yes
Row41246,41246,AliceSprings,7.6,22,0,1.8,10.4,E,35,NA,E,0,19,75,37,1020.8,1017,1,,14.2,21.3,No
Row41247,41247,AliceSprings,17.3,26,0,5.8,0.1,NNW,59,NNW,WNW,33,22,48,93,1011.6,1008.1,7,8,21.3,20.1,No
Row41248,41248,AliceSprings,8.2,17.7,0,3.8,8.4,ESE,43,SE,ESE,26,22,63,43,1026,1022.5,7,1,11.7,17,No
Row41249,41249,AliceSprings,7.4,27.5,0,5,10.4,NNE,26,NA,ESE,0,7,61,23,1019.9,1015.5,1,2,15.9,26.4,No
Row41250,41250,AliceSprings,4.3,19.6,0,3.4,7.9,E,35,ESE,SE,7,13,63,33,1023,1018.7,6,7,10.6,18.9,No
Row41251,41251,AliceSprings,11.8,20.4,0.2,1.8,0.4,S,26,WSW,SSE,11,13,75,35,1021.5,1018.6,7,7,13.1,19.9,No
Row41252,41252,AliceSprings,6.8,19.2,0,4.4,9.7,SE,28,SSE,SE,6,9,64,37,1019.2,1015.4,1,,12.4,19,No
Row41253,41253,AliceSprings,3.1,17.5,0,2.4,9.7,ESE,35,SE,SE,13,19,66,37,1021.4,1018.4,1,,9.9,16.4,No
Row41254,41254,AliceSprings,0.3,18,0,1.6,10.2,SSE,30,NW,SSE,9,15,63,23,1023.1,1020.2,0,0,9.1,17.5,No
Row41255,41255,AliceSprings,0.9,18.9,0,4.2,10.4,SSE,24,WNW,SSW,7,9,50,22,1023.3,1020.4,0,0,9.4,18.6,No
Row41256,41256,AliceSprings,11.6,20.2,0,3.4,1.5,ENE,33,E,SSE,9,9,40,21,1019.8,1016.6,7,7,14.5,19.8,No
Row41257,41257,AliceSprings,10.8,19.3,0.6,3,1.7,ENE,26,S,E,7,13,72,35,1018.9,1016.6,7,6,13.1,18.4,No
Row41258,41258,AliceSprings,6.8,10.9,13.4,2.4,0,SE,33,SW,SW,17,7,93,95,1028.5,1024.8,8,8,7,8.1,Yes
Row41259,41259,AliceSprings,11.7,28.5,0,5,8.4,NW,48,NNE,NW,13,17,50,33,1019,1015.4,5,6,20.3,27.1,No
Row41260,41260,AliceSprings,6.7,23.8,0,4.4,9.8,E,24,NA,E,0,11,77,37,1022.4,1017.6,0,1,12.9,23.2,No
Row41261,41261,AliceSprings,-0.8,22.9,0,4,10.6,E,31,NA,ENE,0,13,53,15,1024.8,1019.8,0,0,8.2,22.2,No
Row41262,41262,AliceSprings,5.9,27,0,4,10.6,N,44,ENE,NW,15,22,33,12,1019.6,1015.4,0,0,17,26.2,No
Row41263,41263,AliceSprings,6.7,26.2,0,5.2,10.6,SSW,28,NNW,SSE,4,17,35,10,1019.5,1016.7,0,0,16.7,25.4,No
Row41264,41264,AliceSprings,5.3,23,0,5,10.6,E,37,ESE,ESE,9,20,37,23,1023,1019.8,0,0,15.1,22.1,No
Row41265,41265,AliceSprings,2.1,20.8,0,4.4,10.7,ESE,31,E,NE,7,11,48,26,1022.2,1017.9,0,0,11.4,20,No
Row41266,41266,AliceSprings,2.7,22.6,0,4.4,10.7,SSE,39,NA,SE,0,13,47,20,1023.6,1021,0,0,12.2,21.1,No
Row41267,41267,AliceSprings,5.8,26,0,5.6,10.8,ENE,31,NA,E,0,19,32,20,1021,1016.9,0,0,15.9,25.6,No
Row41268,41268,AliceSprings,7.1,29.1,0,5.4,10.9,WSW,26,N,NNW,13,9,30,15,1019.5,1015.4,0,0,19.7,28.6,No
Row41269,41269,AliceSprings,8.6,30,0,5.2,10.8,NNW,26,NA,NW,0,9,27,13,1018.2,1014.9,0,0,21,28.8,No
Row41270,41270,AliceSprings,9,30.8,0,6.2,10.9,NW,37,N,WNW,13,19,16,11,1016.6,1012.9,0,0,21.8,30.5,No
Row41271,41271,AliceSprings,12.1,27.8,0,6.6,10.9,SSW,35,W,SSW,13,19,24,18,1017.2,1015.9,1,1,22.7,26.5,No
Row41272,41272,AliceSprings,15.6,32.1,0,8.2,6.9,WNW,65,NNW,WNW,28,43,17,11,1012.5,1008.7,7,3,23.3,31.5,No
Row41273,41273,AliceSprings,13.5,22.6,0,12,9.9,E,35,SE,SE,20,15,22,13,1020.2,1017,5,1,15,21.4,No
Row41274,41274,AliceSprings,3.6,21.3,0,6.4,11.1,SE,50,SE,S,19,19,24,16,1023.9,1020.5,0,0,14.9,20.1,No
Row41275,41275,AliceSprings,6.4,30.8,0,7.2,11.3,NNW,30,NNE,W,2,13,11,9,1020.9,1016.8,0,0,22.1,29,No
Row41276,41276,AliceSprings,9.9,33.3,0,19,11.3,NNE,33,NE,ENE,19,15,18,5,1022.5,1018.5,1,1,25.4,32.1,No
Row41277,41277,AliceSprings,12.3,33.1,0,9.4,11.1,WNW,46,N,WNW,28,22,12,10,1015.9,1011,1,3,26.4,32.1,No
Row41278,41278,AliceSprings,13.6,32.1,0,13.6,11.3,ESE,30,SE,W,13,11,24,14,1016.4,1011.1,0,1,23.5,31,No
Row41279,41279,AliceSprings,9.1,34.9,0,8,11.4,WNW,46,N,SSE,7,11,11,5,1015.4,1010.6,0,1,24.6,33.1,No
Row41280,41280,AliceSprings,17.1,37.5,0,15.8,11.4,W,44,WSW,W,17,17,7,4,1012.2,1008,0,0,28.9,36.6,No
Row41281,41281,AliceSprings,16.3,28.8,0,13.8,11.2,ESE,44,ESE,NE,24,20,21,14,1019.4,1014.6,0,0,22.4,27.8,No
Row41282,41282,AliceSprings,15.7,33.4,0,10.8,8.9,NA,,N,N,19,35,35,18,1016.5,1010.6,,,25.5,31.8,No
Row41283,41283,AliceSprings,20.1,37.2,0,10.4,11,N,56,NA,NNW,,28,24,12,1013.4,1008,0,6,27.9,34.5,No
Row41284,41284,AliceSprings,20.4,27.8,0,19.2,8.6,S,56,S,SE,26,15,41,23,1018.7,1014.5,7,5,20.5,26.3,No
Row41285,41285,AliceSprings,6.8,33.6,0,11.2,12,NNE,26,NNE,SSE,11,13,9,4,1015.8,1010.3,0,0,24,32.6,No
Row41286,41286,AliceSprings,10.1,36.3,0,9,12,NNW,37,NNW,W,20,11,1,1,1012.7,1008.3,0,0,30.1,34.9,No
Row41287,41287,AliceSprings,16.4,39.9,0,13.6,12,NNE,65,ENE,NNE,6,9,12,2,1014.2,1009.3,0,0,31.5,39,No
Row41288,41288,AliceSprings,24.3,42.6,0,15.8,10.5,S,57,N,SSW,26,20,4,3,1011.6,1007.6,1,3,34.7,40.1,No
Row41289,41289,AliceSprings,16.7,27.3,0,18.4,6.8,SE,43,SE,ESE,24,15,37,21,1017.7,1012.7,7,6,18.7,25.2,No
Row41290,41290,AliceSprings,18.9,27.7,0,8,11.5,S,52,S,S,33,30,39,21,1017.6,1014.9,0,1,20.4,26,No
Row41291,41291,AliceSprings,6.2,30.1,0,9,11.7,SSW,41,E,SW,17,17,12,5,1021.1,1016,2,1,19.4,28.9,No
Row41292,41292,AliceSprings,16.4,23.8,0,8,4.8,ESE,46,SE,SE,28,20,31,36,1017.6,1016.3,7,7,21.7,21,No
Row41293,41293,AliceSprings,15.4,30.9,0,15.6,12.4,SE,46,ESE,ESE,30,20,19,14,1019.3,1014.9,1,1,22.7,29.4,No
Row41294,41294,AliceSprings,13.1,30.7,0,12,11.7,SE,39,ESE,SE,24,20,18,10,1019.5,1014.8,1,6,22.2,29.8,No
Row41295,41295,AliceSprings,15.2,32.3,0,12.4,12.7,ESE,41,E,SSE,28,7,9,6,1019.6,1015.4,2,1,24.3,31,No
Row41296,41296,AliceSprings,16.6,36.4,0,17.2,12.8,E,41,ESE,ESE,26,13,5,4,1017.3,1012.2,0,1,26.9,36.4,No
Row41297,41297,AliceSprings,19.6,35.2,0,14.8,8.8,ESE,46,SE,NNE,22,20,34,14,1013,1008.4,5,6,26.4,33.7,No
Row41298,41298,AliceSprings,18.8,29.1,0,15.6,12,ESE,52,E,SE,24,22,27,19,1016.1,1011.3,6,1,21.6,27.6,No
Row41299,41299,AliceSprings,16.4,27.9,0,14.6,10.2,E,48,SE,SE,30,19,16,14,1016,1011.6,4,6,21,26.7,No
Row41300,41300,AliceSprings,13.1,29.1,0,11.8,12.8,ESE,43,ESE,SSE,28,17,14,10,1015.1,1010.9,6,1,21.5,27.6,No
Row41301,41301,AliceSprings,16.4,37.3,0,15.2,13,S,44,ENE,SSE,17,13,5,8,1014.4,1009.3,1,1,28.6,35.5,No
Row41302,41302,AliceSprings,17.7,38.6,0,15.4,8.9,SW,72,N,WNW,28,13,4,8,1012.1,1007.1,4,7,31.5,36.1,No
Row41303,41303,AliceSprings,19.2,34,0,10.6,10.3,SSE,39,S,SSW,13,22,19,8,1010.1,1006.6,7,5,25.6,32.5,No
Row41304,41304,AliceSprings,22.4,34,0,10.4,3.9,E,43,ESE,S,24,28,23,23,1008.4,1005.7,7,7,28.7,30,No
Row41305,41305,AliceSprings,24.7,38.2,1.2,13.2,5.5,SSE,46,NNE,E,17,9,28,19,1007.2,1003.3,7,7,31,35.8,Yes
Row41306,41306,AliceSprings,24.2,38.6,0,10.6,7.5,ENE,41,ENE,ENE,26,17,12,12,1008.7,1004.3,2,7,33.4,37,No
Row41307,41307,AliceSprings,23.4,40.1,2.6,6,8.5,W,50,NW,NW,15,20,32,18,1008.3,1003.5,1,7,33.3,38.9,Yes
Row41308,41308,AliceSprings,12.3,30.5,0,10.6,13.1,SE,44,ESE,ENE,22,19,18,8,1016.4,1011.8,5,2,21.3,30,No
Row41309,41309,AliceSprings,14.5,35.1,0,13.2,12.4,ENE,33,E,S,19,7,13,6,1014.4,1010.2,1,1,25.9,33,No
Row41310,41310,AliceSprings,24.3,39.9,0,13.8,9.1,SW,61,SSW,SW,22,20,30,18,1008.4,1004.9,3,6,31.7,37.8,No
Row41311,41311,AliceSprings,19.8,25.3,0,11.4,0.2,SE,39,SE,SE,22,26,22,42,1012.8,1012.2,7,7,23.2,20.3,No
Row41312,41312,AliceSprings,14.2,34.7,0,12,13.4,S,48,E,S,20,20,13,8,1013.5,1009.7,1,1,27.9,33.4,No
Row41313,41313,AliceSprings,14.2,35.3,0,14.8,12.7,SE,50,ESE,SSE,24,22,11,4,1014.1,1010.2,1,6,29.8,34.6,No
Row41314,41314,AliceSprings,17.9,36.7,0,14.8,10.7,E,46,E,ESE,24,20,9,4,1013.6,1009.1,2,6,30.7,35.5,No
Row41315,41315,AliceSprings,17.4,20.6,1.8,5.8,0,SE,30,SE,SE,2,6,94,82,1013.4,1012.8,8,8,17.8,19.8,Yes
Row41316,41316,AliceSprings,21,41.7,0,15.2,11.7,ENE,48,ESE,SE,28,6,18,7,1010.7,1006.4,2,5,31.9,39.9,No
Row41317,41317,AliceSprings,22,40.7,0,16.4,9.8,ENE,41,ENE,ESE,26,17,11,11,1011.4,1007.4,7,7,33.1,39.2,No
Row41318,41318,AliceSprings,27.5,43.9,0,18.8,13.3,N,46,NNE,N,22,15,6,6,1007.9,1004.2,1,1,39.1,42.4,No
Row41319,41319,AliceSprings,23.4,44.9,0,17.2,11.7,SW,54,W,SW,19,22,20,12,1007.7,1003.8,6,6,38,42.5,No
Row41320,41320,AliceSprings,13.1,32.5,0,17,13.2,ESE,43,ESE,ESE,28,26,10,6,1014.9,1010.1,0,0,24.7,30.4,No
